Causa;Sexo;Edad;Periodo;Total muertes
Enfermedades del sistema respiratorio;Mujeres;De 20 a 24 años;2010;8
Enfermedades del sistema respiratorio;Mujeres;De 25 a 29 años;2010;24
Enfermedades del sistema respiratorio;Mujeres;De 30 a 34 años;2010;24
Enfermedades del sistema respiratorio;Mujeres;De 35 a 39 años;2010;36
Enfermedades del sistema respiratorio;Mujeres;De 40 a 44 años;2010;57
Enfermedades del sistema respiratorio;Mujeres;De 45 a 49 años;2010;78
Enfermedades del sistema respiratorio;Mujeres;De 50 a 54 años;2010;113
Enfermedades del sistema respiratorio;Mujeres;De 55 a 59 años;2010;142
Enfermedades del sistema respiratorio;Mujeres;De 60 a 64 años;2010;211
Enfermedades del sistema respiratorio;Mujeres;De 65 a 69 años;2010;317
Enfermedades del sistema respiratorio;Mujeres;De 70 a 74 años  ;2010;705
Enfermedades del sistema respiratorio;Mujeres;De 75 a 79 años  ;2010;1.615
Enfermedades del sistema respiratorio;Mujeres;De 80 a 84 años  ;2010;3.047
Enfermedades del sistema respiratorio;Mujeres;De 85 a 89 años  ;2010;4.457
Enfermedades del sistema respiratorio;Mujeres;De 90 a 94 años  ;2010;3.780
Enfermedades del sistema respiratorio;Mujeres;De 95 y más años;2010;2.171
Enfermedades del sistema digestivo;Hombres;De menos de 1 año;2010;3
Enfermedades del sistema digestivo;Hombres;De 1 a 4 años;2010;1
Enfermedades del sistema digestivo;Hombres;De 5 a 9 años;2010;2
Enfermedades del sistema digestivo;Hombres;De 10 a 14 años  ;2010;3
Enfermedades del sistema digestivo;Hombres;De 15 a 19 años  ;2010;5
Enfermedades del sistema digestivo;Hombres;De 20 a 24 años;2010;2
Enfermedades del sistema digestivo;Hombres;De 25 a 29 años;2010;11
Enfermedades del sistema digestivo;Hombres;De 30 a 34 años;2010;37
Enfermedades del sistema digestivo;Hombres;De 35 a 39 años;2010;95
Enfermedades del sistema digestivo;Hombres;De 40 a 44 años;2010;250
Enfermedades del sistema digestivo;Hombres;De 45 a 49 años;2010;465
Enfermedades del sistema digestivo;Hombres;De 50 a 54 años;2010;663
Enfermedades del sistema digestivo;Hombres;De 55 a 59 años;2010;681
Enfermedades del sistema digestivo;Hombres;De 60 a 64 años;2010;762
Enfermedades del sistema digestivo;Hombres;De 65 a 69 años;2010;866
Enfermedades del sistema digestivo;Hombres;De 70 a 74 años  ;2010;1.013
Enfermedades del sistema digestivo;Hombres;De 75 a 79 años  ;2010;1.514
Enfermedades del sistema digestivo;Hombres;De 80 a 84 años  ;2010;1.600
Enfermedades del sistema digestivo;Hombres;De 85 a 89 años  ;2010;1.383
Enfermedades del sistema digestivo;Hombres;De 90 a 94 años  ;2010;619
Enfermedades del sistema digestivo;Hombres;De 95 y más años;2010;215
Enfermedades del sistema digestivo;Mujeres;De menos de 1 año;2010;3
Enfermedades del sistema digestivo;Mujeres;De 1 a 4 años;2010;4
Enfermedades del sistema digestivo;Mujeres;De 5 a 9 años;2010;2
Enfermedades del sistema digestivo;Mujeres;De 10 a 14 años  ;2010;5
Enfermedades del sistema digestivo;Mujeres;De 15 a 19 años  ;2010;3
Enfermedades del sistema digestivo;Mujeres;De 20 a 24 años;2010;6
Enfermedades del sistema digestivo;Mujeres;De 25 a 29 años;2010;8
Enfermedades del sistema digestivo;Mujeres;De 30 a 34 años;2010;14
Enfermedades del sistema digestivo;Mujeres;De 35 a 39 años;2010;38
Enfermedades del sistema digestivo;Mujeres;De 40 a 44 años;2010;83
Enfermedades del sistema digestivo;Mujeres;De 45 a 49 años;2010;148
Enfermedades del sistema digestivo;Mujeres;De 50 a 54 años;2010;134
Enfermedades del sistema digestivo;Mujeres;De 55 a 59 años;2010;192
Enfermedades del sistema digestivo;Mujeres;De 60 a 64 años;2010;258
Enfermedades del sistema digestivo;Mujeres;De 65 a 69 años;2010;349
Enfermedades del sistema digestivo;Mujeres;De 70 a 74 años  ;2010;557
Enfermedades del sistema digestivo;Mujeres;De 75 a 79 años  ;2010;1.115
Enfermedades del sistema digestivo;Mujeres;De 80 a 84 años  ;2010;1.833
Enfermedades del sistema digestivo;Mujeres;De 85 a 89 años  ;2010;2.093
Enfermedades del sistema digestivo;Mujeres;De 90 a 94 años  ;2010;1.415
Enfermedades del sistema digestivo;Mujeres;De 95 y más años;2010;647
Enfermedades de la piel y del tejido subcutáneo;Hombres;De menos de 1 año;2010;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 1 a 4 años;2010;1
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 5 a 9 años;2010;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 10 a 14 años  ;2010;1
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 15 a 19 años  ;2010;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 20 a 24 años;2010;1
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 25 a 29 años;2010;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 30 a 34 años;2010;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 35 a 39 años;2010;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 40 a 44 años;2010;1
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 45 a 49 años;2010;3
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 50 a 54 años;2010;5
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 55 a 59 años;2010;8
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 60 a 64 años;2010;8
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 65 a 69 años;2010;10
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 70 a 74 años  ;2010;28
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 75 a 79 años  ;2010;53
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 80 a 84 años  ;2010;86
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 85 a 89 años  ;2010;93
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 90 a 94 años  ;2010;46
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 95 y más años;2010;24
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De menos de 1 año;2010;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 1 a 4 años;2010;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 5 a 9 años;2010;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 10 a 14 años  ;2010;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 15 a 19 años  ;2010;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 20 a 24 años;2010;2
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 25 a 29 años;2010;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 30 a 34 años;2010;2
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 35 a 39 años;2010;1
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 40 a 44 años;2010;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 45 a 49 años;2010;1
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 50 a 54 años;2010;5
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 55 a 59 años;2010;5
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 60 a 64 años;2010;8
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 65 a 69 años;2010;12
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 70 a 74 años  ;2010;22
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 75 a 79 años  ;2010;81
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 80 a 84 años  ;2010;163
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 85 a 89 años  ;2010;225
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 90 a 94 años  ;2010;144
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 95 y más años;2010;105
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De menos de 1 año;2010;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 1 a 4 años;2010;1
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 5 a 9 años;2010;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 10 a 14 años  ;2010;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 15 a 19 años  ;2010;2
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 20 a 24 años;2010;1
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 25 a 29 años;2010;1
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 30 a 34 años;2010;2
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 35 a 39 años;2010;3
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 40 a 44 años;2010;12
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 45 a 49 años;2010;10
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 50 a 54 años;2010;15
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 55 a 59 años;2010;16
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 60 a 64 años;2010;21
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 65 a 69 años;2010;39
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 70 a 74 años  ;2010;54
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 75 a 79 años  ;2010;133
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 80 a 84 años  ;2010;218
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 85 a 89 años  ;2010;263
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 90 a 94 años  ;2010;169
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 95 y más años;2010;74
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De menos de 1 año;2010;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 1 a 4 años;2010;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 5 a 9 años;2010;1
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 10 a 14 años  ;2010;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 15 a 19 años  ;2010;2
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 20 a 24 años;2010;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 25 a 29 años;2010;3
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 30 a 34 años;2010;3
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 35 a 39 años;2010;11
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 40 a 44 años;2010;12
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 45 a 49 años;2010;17
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 50 a 54 años;2010;11
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 55 a 59 años;2010;21
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 60 a 64 años;2010;34
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 65 a 69 años;2010;43
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 70 a 74 años  ;2010;90
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 75 a 79 años  ;2010;234
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 80 a 84 años  ;2010;408
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 85 a 89 años  ;2010;608
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 90 a 94 años  ;2010;513
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 95 y más años;2010;282
Enfermedades del sistema genitourinario;Hombres;De menos de 1 año;2010;4
Enfermedades del sistema genitourinario;Hombres;De 1 a 4 años;2010;2
Enfermedades del sistema genitourinario;Hombres;De 5 a 9 años;2010;1
Enfermedades del sistema genitourinario;Hombres;De 10 a 14 años  ;2010;0
Enfermedades del sistema genitourinario;Hombres;De 15 a 19 años  ;2010;0
Enfermedades del sistema genitourinario;Hombres;De 20 a 24 años;2010;0
Enfermedades del sistema genitourinario;Hombres;De 25 a 29 años;2010;0
Enfermedades del sistema genitourinario;Hombres;De 30 a 34 años;2010;6
Enfermedades del sistema genitourinario;Hombres;De 35 a 39 años;2010;5
Enfermedades del sistema genitourinario;Hombres;De 40 a 44 años;2010;23
Enfermedades del sistema genitourinario;Hombres;De 45 a 49 años;2010;23
Enfermedades del sistema genitourinario;Hombres;De 50 a 54 años;2010;42
Enfermedades del sistema genitourinario;Hombres;De 55 a 59 años;2010;77
Enfermedades del sistema genitourinario;Hombres;De 60 a 64 años;2010;116
Enfermedades del sistema genitourinario;Hombres;De 65 a 69 años;2010;174
Enfermedades del sistema genitourinario;Hombres;De 70 a 74 años  ;2010;324
Enfermedades del sistema genitourinario;Hombres;De 75 a 79 años  ;2010;728
Enfermedades del sistema genitourinario;Hombres;De 80 a 84 años  ;2010;1.142
Enfermedades del sistema genitourinario;Hombres;De 85 a 89 años  ;2010;1.248
Enfermedades del sistema genitourinario;Hombres;De 90 a 94 años  ;2010;659
Enfermedades del sistema genitourinario;Hombres;De 95 y más años;2010;309
Enfermedades del sistema genitourinario;Mujeres;De menos de 1 año;2010;0
Enfermedades del sistema genitourinario;Mujeres;De 1 a 4 años;2010;1
Enfermedades del sistema genitourinario;Mujeres;De 5 a 9 años;2010;2
Enfermedades del sistema genitourinario;Mujeres;De 10 a 14 años  ;2010;0
Enfermedades del sistema genitourinario;Mujeres;De 15 a 19 años  ;2010;0
Enfermedades del sistema genitourinario;Mujeres;De 20 a 24 años;2010;2
Enfermedades del sistema genitourinario;Mujeres;De 25 a 29 años;2010;3
Enfermedades del sistema genitourinario;Mujeres;De 30 a 34 años;2010;7
Enfermedades del sistema genitourinario;Mujeres;De 35 a 39 años;2010;5
Enfermedades del sistema genitourinario;Mujeres;De 40 a 44 años;2010;7
Enfermedades del sistema genitourinario;Mujeres;De 45 a 49 años;2010;7
Enfermedades del sistema genitourinario;Mujeres;De 50 a 54 años;2010;23
Enfermedades del sistema genitourinario;Mujeres;De 55 a 59 años;2010;32
Enfermedades del sistema genitourinario;Mujeres;De 60 a 64 años;2010;63
Enfermedades del sistema genitourinario;Mujeres;De 65 a 69 años;2010;105
Enfermedades del sistema genitourinario;Mujeres;De 70 a 74 años  ;2010;266
Enfermedades del sistema genitourinario;Mujeres;De 75 a 79 años  ;2010;596
Enfermedades del sistema genitourinario;Mujeres;De 80 a 84 años  ;2010;1.157
Enfermedades del sistema genitourinario;Mujeres;De 85 a 89 años  ;2010;1.558
Enfermedades del sistema genitourinario;Mujeres;De 90 a 94 años  ;2010;1.185
Enfermedades del sistema genitourinario;Mujeres;De 95 y más años;2010;591
Embarazo, parto y puerperio;Hombres;De menos de 1 año;2010;0
Embarazo, parto y puerperio;Hombres;De 1 a 4 años;2010;0
Embarazo, parto y puerperio;Hombres;De 5 a 9 años;2010;0
Embarazo, parto y puerperio;Hombres;De 10 a 14 años  ;2010;0
Embarazo, parto y puerperio;Hombres;De 15 a 19 años  ;2010;0
Embarazo, parto y puerperio;Hombres;De 20 a 24 años;2010;0
Embarazo, parto y puerperio;Hombres;De 25 a 29 años;2010;0
Embarazo, parto y puerperio;Hombres;De 30 a 34 años;2010;0
Embarazo, parto y puerperio;Hombres;De 35 a 39 años;2010;0
Embarazo, parto y puerperio;Hombres;De 40 a 44 años;2010;0
Embarazo, parto y puerperio;Hombres;De 45 a 49 años;2010;0
Embarazo, parto y puerperio;Hombres;De 50 a 54 años;2010;0
Embarazo, parto y puerperio;Hombres;De 55 a 59 años;2010;0
Embarazo, parto y puerperio;Hombres;De 60 a 64 años;2010;0
Embarazo, parto y puerperio;Hombres;De 65 a 69 años;2010;0
Embarazo, parto y puerperio;Hombres;De 70 a 74 años  ;2010;0
Embarazo, parto y puerperio;Hombres;De 75 a 79 años  ;2010;0
Embarazo, parto y puerperio;Hombres;De 80 a 84 años  ;2010;0
Embarazo, parto y puerperio;Hombres;De 85 a 89 años  ;2010;0
Embarazo, parto y puerperio;Hombres;De 90 a 94 años  ;2010;0
Embarazo, parto y puerperio;Hombres;De 95 y más años;2010;0
Embarazo, parto y puerperio;Mujeres;De menos de 1 año;2010;0
Embarazo, parto y puerperio;Mujeres;De 1 a 4 años;2010;0
Embarazo, parto y puerperio;Mujeres;De 5 a 9 años;2010;0
Embarazo, parto y puerperio;Mujeres;De 10 a 14 años  ;2010;0
Embarazo, parto y puerperio;Mujeres;De 15 a 19 años  ;2010;1
Embarazo, parto y puerperio;Mujeres;De 20 a 24 años;2010;2
Embarazo, parto y puerperio;Mujeres;De 25 a 29 años;2010;4
Embarazo, parto y puerperio;Mujeres;De 30 a 34 años;2010;8
Embarazo, parto y puerperio;Mujeres;De 35 a 39 años;2010;5
Embarazo, parto y puerperio;Mujeres;De 40 a 44 años;2010;0
Embarazo, parto y puerperio;Mujeres;De 45 a 49 años;2010;0
Embarazo, parto y puerperio;Mujeres;De 50 a 54 años;2010;0
Embarazo, parto y puerperio;Mujeres;De 55 a 59 años;2010;0
Embarazo, parto y puerperio;Mujeres;De 60 a 64 años;2010;0
Embarazo, parto y puerperio;Mujeres;De 65 a 69 años;2010;0
Embarazo, parto y puerperio;Mujeres;De 70 a 74 años  ;2010;0
Embarazo, parto y puerperio;Mujeres;De 75 a 79 años  ;2010;0
Embarazo, parto y puerperio;Mujeres;De 80 a 84 años  ;2010;0
Embarazo, parto y puerperio;Mujeres;De 85 a 89 años  ;2010;0
Embarazo, parto y puerperio;Mujeres;De 90 a 94 años  ;2010;0
Embarazo, parto y puerperio;Mujeres;De 95 y más años;2010;0
Afecciones originadas en el periodo perinatal;Hombres;De menos de 1 año;2010;432
Afecciones originadas en el periodo perinatal;Hombres;De 1 a 4 años;2010;2
